node1,node2,node3,Fxx,Fxy,Fyx,Fyy,Pxx,Pxy,Pyx,Pyy
144,441,443,1.0745204565790181,-0.0029190351819838312,-0.0048547421995812634,1.1452417252092499,0.79048032045180427,-0.013283367784820171,-0.014885489021972658,1.0467440634763905
441,442,443,1.0745909967834903,-0.003067256264078444,-0.0051580533249964144,1.145879051164802,0.79274399387166106,-0.014016516068769736,-0.01575235037536717,1.0507482120664846
441,199,442,1.0744822271710543,-0.0032709691930692952,-0.0054975289158458729,1.1452432525682639,0.79019401845786919,-0.014966649887122778,-0.016809120975651081,1.0466217556949393
443,442,201,1.0741158403037954,-0.0028864048541626941,-0.0048560124596024323,1.1457640900547401,0.7891504781280595,-0.013210383335363948,-0.014841065998041558,1.0487383001565296
199,444,442,1.0745606528684006,-0.0034357594968633665,-0.0058332469526465314,1.1459486728468873,0.79270033992573719,-0.015776872591155008,-0.017767575926101401,1.0510529232324235
444,445,442,1.074045726359149,-0.0032397710400482449,-0.0054731698004095719,1.1458116222889272,0.78877320892108116,-0.014860405365867822,-0.016709190578515803,1.0488025582045704
444,200,445,1.0740996801465743,-0.0033531337026236896,-0.0058111858584326548,1.146521830082663,0.79112655897676698,-0.01556011459424984,-0.017601628370859317,1.0531912660355349
442,445,201,1.0741717118292287,-0.0030037968888572131,-0.0051588418577805939,1.1464003669228178,0.79131160620955965,-0.013874676795556368,-0.01566426601411245,1.0526925368439866
199,446,444,1.0744321173736755,-0.003676491641837365,-0.0061992862886071087,1.145263123421967,0.78987018370657947,-0.016851864139675172,-0.018939069958745485,1.0465697457516265
446,447,444,1.0745123094966134,-0.0038449936092778136,-0.0065724619264453388,1.1460472506762813,0.79260656750745029,-0.017716583507705809,-0.019981630251309657,1.0514739554777821
446,153,447,1.0743648500876124,-0.0041211680613332247,-0.0069658803941621272,1.1453104232979112,0.78949697885977133,-0.018914962966829298,-0.02126811988710035,1.0466268956155647
444,447,200,1.0739511123493468,-0.0036313938802181034,-0.0061503515696257338,1.1458865893858794,0.788297220308113,-0.016679749493255347,-0.018764570709006285,1.0489566389219966
201,445,449,1.0737338129399845,-0.0028371262552769339,-0.0048048789730859021,1.1462656435432774,0.78791780696083402,-0.013027034740345986,-0.014656713506546824,1.0506699090996079
445,448,449,1.0737687901871094,-0.002910619414116189,-0.0051061869803334936,1.1468987430309818,0.78992763298531721,-0.013592391187944638,-0.015416015601773475,1.0545446533086051
445,200,448,1.0736283117707075,-0.0031737086119580371,-0.0053925333146165322,1.1463624711301379,0.78743511007630373,-0.014597863399985419,-0.016435263752202289,1.0509308687830945
449,448,180,1.0733861438846219,-0.0027649787120292979,-0.0047005088279568064,1.1467443360746121,0.78685856474697657,-0.012718095041077376,-0.01432171713225878,1.052560131800496
180,448,451,1.0733473796871764,-0.0026835262788407199,-0.0050012685264164691,1.1473763008993432,0.78835989366296066,-0.012940556372863097,-0.014865724516672001,1.0562224754675613
448,450,451,1.0732562842471471,-0.0030498811811393023,-0.0051174580460662256,1.1469090261366763,0.78640321000579594,-0.013933922455534632,-0.015647058496511955,1.053163325422922
448,200,450,1.073613201284533,-0.0031419580290310556,-0.0057275494075816891,1.1470664164644293,0.78929886048282216,-0.014973411187692569,-0.017120877042715841,1.0550891173016508
